-888,8	597,2	-22,5	353,1	74,7	174,6	-640,3	631,6	-981,5	755,7	-711,3	-634,1	-438	-286,5	-853,6	334,1	515,7	753,8	-431,5	992,1	-307,8	996,3	-433	134	986,8	955,3	646,7	-483,8	907,1	-146,3	-754,2	320,8	-603,9	-614,8	448,5	-467,1	711,6	-799,1	-949,7	-222,5
-181,5	-717,7	996,1	201,1	-994,7	958,2	986,1	63,7	-773,3	-867	-680,9	275,6	553,4	-929,3	-795,2	660,3	-113,2	67,2	463,6	-84,8	462,6	5,1	-23,8	61,5	894,7	-762,5	-552,6	-812,8	849,7	-58,8	538,3	406,6	314,6	576,1	-863,1	355,7	275,7	-323,2	-930,9	728
-535,5	-872,5	-944,9	-802,6	342,5	-789,9	839,4	-243	100	317,3	891,3	-817,4	-558,5	883,3	846,6	181,9	-848,8	-193,5	315,2	-1,1	585,1	-821,6	177	19,4	11,4	-718,8	-847,3	860,1	-350,4	-199,7	92,7	-548,5	79	-843,7	-935,3	105,2	-736,6	-218,1	-95,3	516,2
887,1	843,7	557,2	-982,7	-27,5	51,9	541,7	189,6	480,6	-955,9	316,7	-588,8	-747,3	452,9	907,7	-309,5	462,2	-19,9	109,9	-686,5	144,2	577,3	17,2	-743,8	732,2	-931,2	313,4	645,9	609,4	679,2	708,7	-502,9	-531,8	220,9	556,1	-872,9	-593,1	781,7	201,2	-468,8
-163,5	716	-936,4	-998,7	130,7	898,2	-935,3	282,9	248,1	909,6	-370,9	-657,3	-336,2	-168,1	215,4	826,5	-470,4	-409,1	-530,5	673,3	-253,2	-665,4	-291,6	-828,1	-859,6	-175,9	318,5	-853,2	289,9	808,7	-233,2	-564,2	-470,7	-790,5	-686,2	683,3	-63,5	242,7	-827,3	-372,3
-534,6	-136,9	-594,3	-193,4	-98,2	-917	-243,9	432,4	-730,6	-884,3	-771,3	363,6	-50,8	-74,3	461,1	792	-904,2	433,1	-125,9	901,8	945,5	978,4	435,8	-942,1	-385,2	321,8	327,4	860,4	272,7	-656	-699,8	788,7	-344,6	551,7	857,5	37,7	514,3	502,3	-368,7	-51,1
-579,6	450,4	878,8	509,3	272,6	485,8	56,8	28,6	-785	-575,4	243,9	373,9	358,2	260,2	563,6	-699,5	119	-699,5	-814,1	816	456,5	-581,5	-726,9	233,3	507,3	-696,5	811,5	603,5	904,2	136,7	-106	289,6	-925	628,4	477,4	625,9	229,2	-565	471,7	-24,6
464,7	-827,2	-431,8	781,1	-350,1	-452,2	-524,5	493,3	-261,1	-164,2	166,4	41,5	27	516,7	-734,9	-400,9	-426,4	-298	148,2	-304,7	630,9	174,8	-60,7	459,1	447,6	79,4	-109,3	-367,1	-359,6	304,3	-344,4	505,2	-159,7	-188,6	-611,6	-855,9	-663,7	-139,1	319,8	-571,3
-284,5	787,2	246,6	-309,3	219,3	-343,2	366,8	-744,2	231,9	136,3	761,8	797,3	-825,5	-593,5	711,5	-869,4	-32,7	169,9	779,2	253,3	-902,3	-228	-292,3	-868,6	-637,9	636,5	623,6	532,6	382,9	774,9	-33,1	783	261,5	-563,8	736,2	-59,2	-745,9	634,7	-134,8	-853,3
-842	-259,9	-840,1	-754,1	92,8	-400,8	782,9	-500,2	697	706,8	507,2	532,8	-188,3	909,1	999,7	-593,9	751,5	-581,7	209,2	292,8	-616,2	-154,1	907	-573,3	-822,1	624,4	-438,4	-867,5	20,3	-222,8	58,6	-861,5	477,9	-586,5	609,8	-886,4	-585,9	522,1	-306	246,7
415,4	-596,7	-194,4	-262,9	522	-59,1	-393,7	768,1	-46,1	851,3	-369,8	165	-65,1	111,9	90,6	280,3	58,6	-82,6	-18,7	-435,8	651,2	135	-688,3	-561,8	246,5	-992,4	-363,8	-901,5	245,6	-982,1	188,6	-748,3	852,6	510,9	632,4	-80,3	735,7	-615,3	-549,4	-732,2
365,9	-219,8	874,8	515,4	959,5	-424,9	-106,3	-390,7	-881,2	773,6	-547,3	619,7	-856,2	817,8	-691,1	475,2	-745	252,6	-85	391,2	-10	490,8	257,2	-544,9	-740,1	-760,5	-123,2	-855,9	141,7	-341,4	-633,9	-606,8	809,4	-275,6	-208,2	799,8	203,1	-984,9	-631,6	-795,1
4,6	54,8	504,4	403,6	-988,3	-562,8	-762,2	836	-275	-39,3	544	789,4	741	-75,4	-327,6	151,5	-134,1	322,3	832,2	-632	775,2	748,3	-136,5	745,4	642,9	-411,1	281,5	787,4	485,4	-816,5	455,7	843,2	541,7	-968,6	934	698,1	495,2	-86,1	-600,6	706,5
622,8	-255,2	994	406,2	869,8	-261,1	938,2	-233	-871,1	196,6	99,9	554,8	-777,5	508,5	849,4	140,4	-512	219,1	628,7	-595,5	-744,2	295,2	-410,1	-831,1	-541,5	-804,9	-74,7	53,2	701,9	502,5	997,9	-779,5	32,4	-967,9	671,9	831,9	-871,8	-359,8	997,1	42,4
-349,9	-426,5	849,8	464,2	-114,8	-30,1	613,5	-545,2	-594,1	-397,7	-692,5	112,8	180,3	41,5	189,3	852,1	549,5	-158,8	352	-604,9	-563,7	224,2	-649,7	-796,4	-706,2	-540,8	529,4	676,2	364,3	-763,9	103,4	-404,2	-283,3	136,9	457,3	210	246,7	-304,7	-429,5	-344,3
-144,9	-198,1	385,1	-86,1	-254	-659,5	-651	295,5	498,5	-309,6	682	993,9	-965	-487,2	246,6	699,2	804,7	-609,6	-150,1	-805,2	-147,3	201,9	-679,9	299,4	-680,6	-269,8	-723,7	-115,3	71,7	-883,4	830,3	235,9	878,2	-763,8	687,7	-868	-613,8	582,5	635,2	-596,7
-860,1	30,9	449,6	-141,2	783,8	-967,5	55,9	108,9	525,2	575,3	-397,8	818,3	139,2	-963,3	954,6	-796,1	398,6	-356,3	647,2	23,5	-482,5	515,8	588,6	-111,5	205,5	-568,4	587,7	-510,1	525,5	429,6	-435,3	739,6	224,2	-174,6	145,3	-264,8	-296,9	726,3	-424,4	-464,2
-850	968,7	-249,7	-662,2	-329,6	-996,9	-129,7	360,9	-103,3	-476,5	954,2	-1,9	-427,7	-275,1	264,5	-740,9	915,2	-726,3	-219,4	16	135,2	407,4	-440,5	-961,5	-847,3	-94,5	550,6	813,4	918,2	-619	-241,7	-541,6	-68,1	-98,7	-774,3	-285,3	490,1	-391,9	83,2	813,2
-702,7	-269	861	999	-850,5	-106,3	-365	895,7	-725,6	-336,2	-816,2	-792,6	238,6	497,6	-671,8	669,3	25,6	-228,7	-718,7	564	681,8	947,6	966,8	162,6	978,9	735,9	954,7	625,9	-384	-283,1	-889,5	-997,9	-163,7	-829,1	899,8	71,4	-859,8	-938,6	992,3	982,7
756,4	212,7	-963,6	-348,2	99,5	-554,3	259,4	-927,3	652,5	588,9	-421,6	31,3	406,9	-353,4	-824,2	-174,4	-710,4	160,5	460,4	-0,4	147,3	-524	-927,1	-711,9	112,5	988,9	379,4	-448,7	-428,2	533	-755,4	875,2	889,8	-830,6	-459,7	505,8	-903,8	-300,9	113,3	586,8
781,8	61,6	771,7	-955,6	393	430,6	416,8	640	696	587,1	-576,1	205	741,1	-645,9	-327,7	81,3	-549,1	455,9	211,5	835,5	165,2	-193	649,4	-765	705,9	758,3	-670,5	208,9	-102,6	-583,8	703,9	-450	-271,1	3,4	-451,6	-600,3	-64,9	498,5	-578,1	-844,3
-270,9	450,6	-940,5	-209,9	639,5	-59,9	704,1	902,5	202,2	251,5	-529,6	960	54,2	-255,9	-532,8	60,7	379,3	786,7	331,2	233,9	895,3	761,7	452,8	-215,3	-44	984,1	40,6	-219,3	-897,1	-905,6	490,2	684,8	-552,5	-111,7	883,8	-32,6	-656,2	-393,3	-343,3	-602,4
892,1	-574,8	382,8	-35	799,9	957,8	731,7	-643,6	-151,5	-444,3	17,2	-385,8	-343,3	668,6	-135,9	399	-291,9	651,4	370,8	-246,9	-94,6	-580	-475,8	-345,5	916,8	-801,6	-779,3	931,9	-911,3	-337,5	-894,4	-878,4	-814,5	60	928,4	835,8	998,8	405,8	-155,5	542,5
762,9	841,1	92,8	-787,8	-300,3	475,9	-709,7	-296,1	-989,6	-936,8	394,3	266,1	368,9	-259,1	268,4	-568,7	541	187	-974,4	77,3	143,3	447,2	342,6	814,4	255,6	-346,3	-753	-116,7	319,5	278,6	-288,4	-503,3	-54	801,8	-464,7	-275,9	-297,1	-109,2	696,7	582,6
595,9	41,1	676,3	-276,1	-7,3	-644,5	-278,6	-907,1	-603,2	-466,7	492,7	141,5	213,6	189,5	37,8	-145,7	825,7	574,4	-376,7	-383,7	-537,9	-160,9	-292,3	-894,1	-469,6	230,7	-136	849,9	-295,8	-456,1	311,2	-46,1	-330,2	510,5	-875,3	-24,9	415,2	330,7	-399,3	-203,3
898,8	495,4	-197,4	324,3	958,4	463,9	-854,3	-23,9	424,4	-979,7	-542,2	856,3	891,2	-440,5	-430,6	-129,7	-243,1	798,7	802,1	590,3	-501,6	-349,7	-217,1	-524,8	-220,5	-150,4	-3,9	-690,4	-191,7	-310,5	234,1	401,9	-919,4	-726,7	413,1	598,2	-633,5	-900,5	-625,5	613,1
-159,8	982,8	111,6	830,6	230,4	-69,8	61,8	836,1	-816,8	-484	-214,5	416,3	-165,9	-303,7	955,8	455,4	-993	-651,9	751,6	-547,4	808,9	-428,1	895,5	-757,8	-850,8	-787,9	209,8	630,8	310,3	-100	-621,4	907,7	184,9	-290,3	230,7	-53	164,6	-325,9	-216	-101,9
-759,5	-275,6	966	614,3	316,9	325,3	-637,9	-276,9	847,8	396,7	238,8	19,5	-953	121,5	272,1	509,6	780,2	-292,1	-71	-660,5	774,2	817,4	318,5	986,4	-467,7	643,8	-645,7	-48,6	156,4	679	-724,1	-115,1	-878,6	-220,1	-269,8	-318,4	412,8	-744,7	208,5	-880,9
-721,7	219,2	54,4	-291,4	178,7	-18,5	-280,4	41,6	522,4	-769,5	-490,9	-924,6	272,8	407,3	320,2	-662,4	-908	-135,7	-319	844,1	-912,6	-838,5	-957,9	13,3	782,5	819,5	785	775,7	-859,1	76,5	-430,7	-780,8	938,9	-643,3	52,2	-893,6	-817,6	-693,8	-49,7	280,6
-196,8	-360,1	38	500,9	-824,1	-617,8	188,1	91,8	-889,4	-498,2	245,8	697,4	-965,9	-78,2	-470,7	696,4	659,4	-68,9	-260,3	-455,3	-511,7	597,9	176,8	366,4	-845,4	265,5	921,4	-30,2	154,8	-246,7	512,4	802,7	649,5	-280,4	-34	831,7	493,6	758,2	-140,8	-66,2
686,2	-880,6	-604,9	-17,2	-921,7	207,4	555,7	441,5	337,7	-666,3	-242,6	-878	-887,3	-452,6	277,6	-428,4	-710,1	-397,9	546	377,5	-945,6	668,6	168,5	633,8	740,7	650,4	176,7	533,4	326,1	750,6	778,9	554,1	-705,2	-466,6	931	915,8	731,9	-881,3	720,2	-946,8
723,2	-515,1	-180,8	419,8	-309,8	-171,6	655,2	-529,1	-304,4	448,3	-718,8	-568,8	-195,8	-589,6	-669,9	-170,8	-257,3	-738,2	-510,9	292,8	653,1	-622,1	47	-643,4	858,3	48,5	-261,3	726,7	-808,8	-869,9	-670	-643,3	-356,1	-184,4	383,6	-692,6	-278,4	987,2	7,5	800,1
-720,1	303,4	-59	-729,6	-632,5	-374,6	988,8	880,7	661,4	823,8	387,3	192,7	-773,2	742,8	635,3	-700,4	-56,8	-465,8	647,9	-837,5	-644	-356,5	-64,4	-368,3	697,1	649,3	135,1	-645,1	111,6	469,5	-362,1	-396,6	-380,4	-156,6	-343,2	-812,6	-964,9	908	936,2	912,5
-376,8	-289,2	-167,9	73,4	-53,2	235,9	579,7	-527,9	317,9	834,4	849,4	-913,1	109,7	-636,4	724,8	31,9	567,8	-902,6	-787,4	212,5	-744,5	-419,5	-515,7	-48,8	-973,7	-246,5	472,9	62,7	-213,1	583,2	-472,5	-351,5	424,5	-869,3	-477,9	167,1	-868,4	-620,5	595,9	52,3
-500,9	-285,8	-659,6	-661,2	859	-281,6	658,9	-653,3	663,2	599,8	26,5	945,9	573	666,7	228	-353,7	67,9	-409,5	-562,2	-949,7	-938,5	350,6	158,8	-825,4	-107,4	-141,7	-484,4	839,5	-113,2	559,4	-162,6	-952,1	-662,4	957,3	620,1	681,3	848,1	-168,2	967,4	421,2
-602,9	109,6	-255,3	306,5	501,2	-624,6	-442,7	-758,2	616,9	-135,1	371,3	-518,1	-301,6	-407,6	-372,1	516,4	-422,4	126,5	-578	958,2	632,8	-166,3	-936,1	-107,4	-388	963,6	-247	-754,1	-94,3	-377,6	-253,8	216,8	-868,1	498,1	-629,8	39,4	-320,8	516	-409,9	-286,3
25,6	-837,9	-837,6	-470,5	-293,8	248,3	-693,6	657,7	733,3	-762,7	101	-621,4	-698,4	-223,6	443	217,7	159,3	925,3	174,1	-350,1	-201,7	553,5	-333,6	746,1	-255	-884,1	-640,9	149,7	586,4	-923,7	-927,6	845,9	522,3	-154	933	-306,2	-515	-970,5	-328,5	-838,4
341,9	96,3	648	-154,2	-688,6	3	838,6	-526,3	-674,1	-795,8	-178,6	180,5	-15,8	-364,6	200,1	-971,9	110,6	-400,6	-174,1	252,1	-530,5	-786,9	-209,1	464,1	-695,5	493,8	356,3	-82,3	124,5	-227,7	650,7	-890,3	980,2	-987	431,7	-878,5	-817,8	656,8	-550,6	-794,6
897,1	309,9	934,2	-836,1	278,9	-223,3	282,7	-224,6	-983,5	-732,8	-688	-981,6	-88,7	-883,7	285,4	-649,5	-52,1	668,2	569,9	545,5	-796,4	-380,3	-471,8	-86,8	707,1	-785,7	184,8	400,1	-558,4	-534,1	-285	278,1	-144,4	1,8	636,3	721,4	-490,7	-925,6	856,5	-652
935,4	418,3	-860,6	693,1	-518,5	-420,3	522,9	-664,8	-190,3	25,3	506,2	-517,1	-164	-308,7	897,4	229,2	-508,3	-785,5	926,8	-167,4	561,8	258,6	-739,8	-391,2	-687,7	218,9	192,4	267	863,4	-719	-253,1	132,4	-336,2	858	-613,2	-427,2	-272,4	-844,8	8,3	121,3
48,7	110,2	-756,7	-170	125,7	-422,2	420,1	417,1	-603,8	753,4	34,5	-396	-558,2	63,5	807,6	779,3	751,2	-983,1	-138,3	-518,1	-810,3	344,4	-859,9	-55,3	-213,3	-939,7	958,8	772	73,5	-560,8	-513,6	-683,7	544,5	543,3	-134,1	806,8	184,2	-475	-992,6	-680,1
-373,8	-822,1	-228,7	-367,8	-511,9	-922,6	-828,4	-810,8	298,1	607,2	862,9	-537,6	-652,4	-781,3	-5,8	-662,8	-347,9	115,1	-824,2	-189,4	-256	919	85,6	191,9	-499,9	696,3	309,7	311,9	-486,3	653,2	325,6	126,4	571,1	44,2	419,7	628,1	-330,8	580,6	-194,3	691,6
-281,2	259,8	-586,2	321,3	-409,2	-472,7	599,3	-992,6	-437,8	197,5	335,7	-259,6	-576,8	-195,3	-67,1	-910,5	-108,1	-128,7	-303,2	398,6	-423,6	-378,3	-172,1	373,9	944,2	232,3	33,4	-34,3	784,3	-8,2	-924,6	54,7	-23,1	-659,1	-354	601,5	-232,1	477,1	695,9	-772,1
291,3	-354,8	-702	-846,2	-386,6	-169,9	101,2	-852,7	214,7	973,3	8,4	837,9	-683,3	-58,4	690,1	-17,4	-690	131,1	-190,8	433	379,1	423,8	-690,3	570,7	-32,9	288,7	290,5	-513,9	419	820,7	204,9	-737,6	827,8	-478,8	362,5	702,9	423,3	-238,4	903,7	824
336,4	-646,6	758,8	210,2	-51,4	-472,3	846,6	-319,4	920,2	512	419,3	529,6	-599,2	-34,6	-938,7	-490,7	-667,8	904,1	331,1	618,6	418,8	-296,1	-950,9	205,3	-831,4	948,8	549,4	-426,4	-590,9	809,9	-164,6	-731,8	-125,4	796,8	647,2	2,9	-908,6	-422,6	-324,9	58,9
235	667,1	616,3	-703,3	946,2	-612,3	242,1	-267,9	283,1	-876,3	374,8	317,1	-780,9	437,5	792,3	25,1	27,6	262,7	133	937,1	-994,9	-950,7	-108,6	499,1	949,1	-809	978,8	831,7	783,5	801	-349,9	-753,3	-518,4	694,2	-473	901	-785,8	-606,6	198,6	356,1
740,2	-988,4	-299,1	500,6	398,1	351,6	728,4	65,6	-203,6	726,9	-610,8	379	-361,6	-528,1	-172	-451,3	284,9	325,6	761,3	495,6	-298,3	436,7	95,5	-457,8	-388,6	-375,5	7,7	-884,8	-323,9	372,8	-949,7	112,1	699,9	638,5	259,3	773,8	-175,9	560,4	-34	-717,6
-130,7	738,6	373,6	-86,4	-627,4	-392,6	-33,6	649	811,4	-743	-359,3	366,4	14,2	850,9	-706,8	997,3	131,9	506,6	278,4	-363,1	533,2	-243,4	-285,7	-494,9	-468,4	-978,5	-30,5	581,2	-887,7	604,8	-542,3	442,2	146,2	-929,3	-154,6	-823,7	222,7	-556,8	718,2	943,9
-313,5	-331,3	366,4	-143,2	675,1	-81,2	393	-839,3	956,7	-159,9	-21,6	-660	572,9	-923,2	-128,6	-313,2	-472,7	-86,8	72,5	-246,2	5,8	730,6	567,7	595	302,5	497,2	659,1	-272,6	326,8	-404,7	770,8	569,5	-67,6	-343,5	-234,1	-154,9	156,8	370,4	-158,2	-253
-436,8	623,1	-902,1	-845,7	-427	-553,4	-561,5	649,7	-780	-866	-615,2	-329,8	-653,1	837	-788,2	-130,5	887,6	338,4	43,7	532,9	516,5	560,1	470,5	336,8	175,1	-511	-825,2	346,9	69,4	620,7	153,4	827,7	-92,7	-687,6	549,2	587,5	250,7	-875	592	-890,4
204,3	966,1	677,8	81,5	-658,8	986,8	-246,4	-868,2	949,3	536,7	754,9	984,4	252,5	-223,6	-550,8	-294,8	880,6	-681,6	970,2	-482,1	-933,4	-8,4	-593,5	-774,5	5,3	646,6	-735,3	-427,6	164,2	-870,9	-499,4	-57,7	697,5	-148,4	-123,5	276,6	346,2	-739,9	880,9	162,5
696,2	517,3	-429,8	982	-49,6	355,1	-745,9	-733,3	741,4	53,5	-593,3	-821,7	138,2	185,5	525	-267,9	871,9	425,5	-903,1	891	-486,1	-361	-92,2	716,4	692,8	-51,2	-130	636,8	-728,4	-636,8	-61	620,7	-90,4	108,3	733,9	464,2	917,1	-164,6	548,2	606,2
933,1	-558	349,6	-695,1	106	-507,6	5,7	-404,4	943,2	-157,8	-72,1	-919,6	771,7	509,7	-753,8	-423,9	51,1	676,8	218,3	256,3	-645	342,3	772,2	465,3	849,1	-560,1	-165,2	665,7	279,1	836,8	-932,2	104	416,3	-390,6	821,1	210	274	399,8	139,2	378,8
-765	-29,3	-494,3	873,5	161	-315,4	145,1	267,9	-410,1	-429,9	-792,8	-655	491,8	-84,6	-108,7	-997,6	101	538,7	-123,5	-321,3	790,4	761,7	-900,5	892	338,7	174,9	683,8	265,2	391,4	-95,1	-408,9	-890,3	171,3	404,1	-877,4	-826,8	-872	-456,4	405,4	-433,9
-18,2	715,6	-178,8	-561,4	-425,8	-506,1	-979,7	-525,6	402,6	-738,5	152,2	549,2	-928,7	-632,5	-894,4	-864,8	358,6	387,1	9,8	915,5	-774,9	-139,6	-46,7	206,9	719,5	-415,6	47,8	-54,3	-948,5	737,2	-437,3	-304,4	-352,7	372,2	-525,9	-153,1	-224,3	-441,3	61,2	-743
776,7	-141,2	105	714,7	350,7	226,9	112,3	-234,8	271,3	614,3	957,4	-992	-81,4	-690,7	-624	201,3	586,8	-979,8	441,7	135,6	355,9	827,3	-323,3	-761,4	614,7	-626	296,8	-787,8	853,6	-938,5	311,2	-22	-461,2	-782,2	-59,7	-598,6	275,7	-137,3	737,5	-640
-163,6	413,6	-448,3	-564,1	-386,9	834,1	-570,3	649,6	488,1	-559,4	106,8	-473,1	435,9	302,3	476,7	-465,8	780,7	904,5	777,8	-144,4	-239,6	582,3	-114,1	-200,4	877,6	931,7	900,3	241,9	-481	-369,9	652	-406,6	-97,9	98,4	-148,6	-872	953,9	-967,2	544,7	-419,2
-469,9	-127,4	-304,3	821,6	907,9	-171,3	-872,2	96,6	-228,3	-764,8	-694,8	96,2	30,9	-867,9	650,8	-46	-435,3	157,7	-755,2	710,4	716,7	-640	-819,7	-531,6	802,8	779,3	-819,9	470,4	895	-686,1	-283,1	539,5	430,1	-151,1	735,1	-960,2	353,6	-919,7	-433,6	787
724,7	-705,8	-763,1	496,7	-912	-794,8	-103,2	-271,9	285,4	635,4	-170,4	-681,7	-38,5	32,4	240,8	-957	-981,5	-798,8	119,4	-3	632	-89,9	-883,8	421,7	476,8	767,8	262,5	-3	158,4	423,4	-721,6	97,9	-641,7	711,1	820,9	744,1	359,5	-498,6	-338,2	931,6
-442,3	-34,1	261,6	-397,3	383,5	433,1	-584,2	574,1	-26,9	-714,7	64,4	140,1	236,7	348,6	786,5	640,5	842,2	147,1	971,8	-855,2	144,6	-184,2	-354,3	335,2	116,3	600,6	-764,9	-847	-542,4	763,6	573	-560,8	-862	-830,8	-298	-143,3	-631,8	575,2	707	949,7
533,1	463,2	-786,6	631,5	-695,3	467,5	712,8	-170,8	208,2	441,7	214,7	-561,5	438,7	-266,1	-128,6	-758,8	-205,7	-752,5	-120,1	724,1	302,8	-510,4	115,5	404,8	62,2	-122	660,1	768,3	509,2	750,1	525,9	147,1	979,6	-969,9	-69,6	-483,9	362,3	-583,5	-32,7	-749,1
145	539,1	775	176,2	-996,5	332	-411,7	576,1	429,3	-970,1	978,8	917,1	-857,5	815,5	-297,5	928,9	-177,9	372,6	286,8	479,8	-85,7	-622,4	107,4	-371	710,6	883,1	469,6	655,5	-357,6	938,6	-27	788	933	-920,4	-390,4	-153,4	644,1	668,1	-451,4	654,1
-374,2	220,5	-543,4	-432,2	-495,7	473,2	-380,3	-931,6	663,7	218,4	266,9	-578,2	921,7	906	-58,1	386	-728,4	45,3	949,5	-972,3	448,5	969,4	-677,2	404,7	496,2	194,2	993,8	-653,5	952,5	-749	301,7	-844,6	670,5	328,4	-142,3	299,3	-643,4	647,4	-529,2	80,9
323,3	-738	189,1	-908,1	257,3	-337,2	-240,2	370,8	-784,8	90,4	528,5	-733,9	-924,5	-594,9	34,1	-532	440,6	-382,1	-514,8	930,5	-159,4	846,8	668,2	701,8	586	539,3	-255,4	278,7	61,2	387,5	-500,3	128,2	512,1	662,8	-634,1	182,3	626,5	821,2	-226,9	-572,5
-850,1	-586,1	-301,8	251	65,7	-21,1	-208,8	907	767,1	-567,1	264,4	-216	-21,3	407,4	247,3	739,3	362,6	906	727,8	-170,5	523,8	-901,3	989	-911,6	112,4	-462,2	507,2	929,8	-538,7	814,1	562,7	236,4	-788,5	-788,9	210,2	-59,5	248	163,3	-902,6	312,4
197,9	-637,3	597,1	412	369,4	-335,8	499,1	-896,7	-8	-228,1	-694,6	-673,7	451	264,1	-481,1	202,7	930,8	-135,6	777,2	489	332,2	-570,5	-517	50,7	259,4	-331,1	-813,4	-689,8	-626,5	631,9	-170,2	343,2	864,7	354,3	169,1	-343,9	727,4	69,7	385,7	-546,6
-132,9	147,9	-989,4	-955,2	232,8	-345,6	-465,7	-508,7	383,9	898,9	-260,6	-766,9	422,8	-750,5	249,4	665,9	995,8	-854,2	-697,4	-43,6	-897,2	153,1	182,3	479,7	-369	-545,6	-924,8	992,7	308,7	-516	967,7	641,6	-742	-611,5	-591,2	-73,4	139,6	271,2	-196	-231,9
306,5	435	313,6	757,8	565,7	-962,7	157,6	288,1	-69,4	139,7	292,5	595,9	840,1	738,8	775,4	905,3	-326,5	251,2	619,4	513,6	-79,1	-739,2	852,5	-64,8	829,8	-237,6	977,5	612,8	-692,9	286,6	-315,2	974,2	53,8	194	-431,8	-654,8	-376,4	-795,7	175,5	327,3
-360,8	624,7	109,1	87,5	87,9	-340	527,8	820,9	-152,4	-355,9	158	27,2	282,3	608,4	-357,1	-632	184,2	-606,6	714,7	-737,1	29,3	344,7	-553,9	455,3	18,7	424,3	864	140	951,7	186,1	110,3	-733,5	-990	121,7	-137,9	802,8	776,5	-570,1	-473	-147,5
437,7	-387,6	387,6	-532,8	386,6	349,9	779,4	229	318,6	638,6	711	991,7	461,9	691,4	432,3	344,9	403,3	492,8	767,6	421,5	518,7	-604,1	-574,2	557,8	486,5	-48,8	-6,4	-755	339,9	-262,2	260,3	-103,6	-428,9	-748,4	97,8	-118,8	63,2	-864,2	647,4	-912,1
925,8	716,4	589,5	-612,7	-948	-962,4	-770,3	621,5	-642,6	-705	-398,9	-198,2	960,5	-641,6	220	605,3	614,9	-726,6	480,7	-807,2	-784,9	826,2	720,5	-334	-479,7	-471,1	149,5	655,4	-493,9	312,7	-617	-895,9	-888,5	-536,8	870,8	315,9	727,8	894,5	-184,9	189,2
-697,3	587,9	94,9	-200,2	-157,8	-176,6	740,6	-479	-842,8	-87,3	-88,1	952,5	-21,4	-628,8	36,4	-684,5	-498,8	330	-282	-406,1	-702,8	670,2	-516,1	-475,1	235,2	311,2	843	608,9	12,4	156,1	-343,5	-398,9	169,1	655,5	767,1	-861,6	655,2	711,6	-955,6	221
-991,7	322,1	-110,9	649,7	987	-305,8	-333,5	-913,4	-557,3	-600,7	-519	639,1	549,6	-227,4	522,5	-520,5	-23,1	731,8	-721,9	-605,6	87,6	-56,1	96,2	-544,6	41,3	-493,5	-402,6	-101,2	-463,8	-876	-844,9	89,4	-523,9	719,8	389,7	-250,5	984,3	-453,5	-791,2	-931,8
-856	392,8	-100,2	697,6	-828,7	-615,3	-814	980,9	607	519,9	-162,4	-997,8	920,4	591,3	14,6	-46,1	-661,4	893,1	-502,1	-12,3	-878,2	-771,5	-975,3	508,7	87,8	623,2	473,1	-402,8	37,9	636,1	-478,5	871,8	-999,3	-258,2	-146,3	703	-981,9	-102,5	-213,9	242,3
-96,4	-560,2	-242,8	654,5	378,4	779,2	353,6	-937,8	-69,3	-44,1	22,8	41,4	-332,8	-817,4	898,2	-398,4	-5,8	935,5	311,6	530,1	1,2	179,2	-315,4	-362,1	-951,7	797,7	37,3	221,9	-893,1	-59,5	667,3	-123,6	465,7	190	775,8	-276,9	943	951,7	-39,4	596,2
-972,5	-279,7	551,7	-2,2	-253,2	405	495,3	-602,1	360,8	-403,7	-197,8	-300,1	798,1	532,9	-372,4	-779,6	-657,6	-729,6	-709,4	-952,8	454,7	710,4	793,7	245,7	868,4	660,7	184,9	873,4	84,4	-50,8	169,7	673,5	-122,3	-236,5	-405,9	-63,9	-382,5	-659	-188,7	-95,2
791,1	-570,1	-614,9	-453,3	-638,7	798,2	203,5	515,6	-418,2	809,5	355,8	-202	-363,5	27,5	-698,6	71	-869	591,6	24,5	-55,8	-618,4	682,5	-978,7	-814,9	-597,3	-361	635,5	856,6	-857,3	-916,9	-876,7	-262	605,8	-414,1	-871,4	-156,8	11,5	758,6	582,2	927,1
475,9	677,9	676,3	-133,9	972,3	-949,5	565,3	-156,2	427,1	42,4	787,3	261,2	-484,4	-25,6	-698	959	9,8	-394,2	360,7	132,6	108,6	-802,3	988,1	690	68,4	-503,2	-868,1	92,1	-164,5	99,5	542,5	135,5	478,9	-746	409,2	653,3	-479,4	-390,4	-133,8	560,3
-728,3	-994,1	448,5	-751,6	37,3	286,4	-845	-379,2	-448,3	-599,3	939,8	342,8	-646,3	-326,9	61,7	-737,1	-529,8	-838,7	-205,6	-496,5	-72,3	289,7	595,8	454,8	314,6	-537,6	-581,3	-287,4	-140,8	-655,3	77,3	-206,8	-247	-326,3	12,6	293,7	-218,8	-917	-79,3	719,7
-77,5	669,8	159,1	-547,3	771,8	450	-815,3	810,6	-494,8	-926,6	872,4	-366,8	445	189,8	-393,5	623,4	-17,2	-135,3	-358,7	-50,4	660,1	626,1	-642,5	-347,8	-304,9	928,4	383,2	762,9	-596,3	98,3	-26,3	-295,5	498,1	735,8	407,2	-802,8	-204,8	-737,9	809,1	22,9
